   5.000,  380000, 0.9975, 0.01162, 0.00387,-0.0976,0.4000,0.4000,-1.6315, 0.0000, 0.0000, 0.0000, 0.3418
   5.000,  390000, 0.9981, 0.01153, 0.00384,-0.0978,0.4000,0.4000,-1.6333, 0.0000, 0.0000, 0.0000, 0.3419
   5.000,  400000, 0.9987, 0.01144, 0.00380,-0.0979,0.4000,0.4000,-1.6351, 0.0000, 0.0000, 0.0000, 0.3420
   5.000,  410000, 0.9994, 0.01136, 0.00376,-0.0980,0.4000,0.4000,-1.6368, 0.0000, 0.0000, 0.0000, 0.3420
   5.000,  420000, 1.0000, 0.01127, 0.00373,-0.0981,0.4000,0.4000,-1.6385, 0.0000, 0.0000, 0.0000, 0.3421
   5.000,  430000, 1.0005, 0.01120, 0.00369,-0.0982,0.4000,0.4000,-1.6401, 0.0000, 0.0000, 0.0000, 0.3421
   5.000,  440000, 1.0011, 0.01112, 0.00366,-0.0984,0.4000,0.4000,-1.6417, 0.0000, 0.0000, 0.0000, 0.3422
   5.000,  450000, 1.0017, 0.01105, 0.00363,-0.0985,0.4000,0.4000,-1.6433, 0.0000, 0.0000, 0.0000, 0.3422
   5.000,  460000, 1.0022, 0.01098, 0.00360,-0.0986,0.4000,0.4000,-1.6448, 0.0000, 0.0000, 0.0000, 0.3423
   5.000,  470000, 1.0027, 0.01091, 0.00357,-0.0987,0.4000,0.4000,-1.6462, 0.0000, 0.0000, 0.0000, 0.3423
   5.000,  480000, 1.0032, 0.01084, 0.00354,-0.0988,0.4000,0.4000,-1.6476, 0.0000, 0.0000, 0.0000, 0.3424
   5.000,  490000, 1.0037, 0.01078, 0.00351,-0.0989,0.4000,0.4000,-1.6490, 0.0000, 0.0000, 0.0000, 0.3424
   5.000,  500000, 1.0042, 0.01071, 0.00348,-0.0990,0.4000,0.4000,-1.6504, 0.0000, 0.0000, 0.0000, 0.3425


